#title = mean sea level anomaly global ocean (Annual signals removed) 
#institution = NOAA/Laboratory for Satellite Altimetry 
#references = NOAA Sea Level Rise (http://www.star.nesdis.noaa.gov/sod/lsa/SeaLevelRise/) and Radar Altimeter Database System (http://www.deos.tudelft.nl/altim/rads/) 
#comment = Data use policy: In publications, presentations, or on web pages based on LSA data the following acknowledgment should be included: 'Altimetry data are provided by NOAA Laboratory for Satellite Altimetry.' 
#trend = 2.96 mm/year (no glacial isostatic adjustment correction) 
year,TOPEX/Poseidon,Jason-1,Jason-2,Jason-3
2011.8680,,22.08000,,
2011.8816,,,26.97000,
2011.8952,,26.91000,,
2011.9087,,,29.67000,
2011.9220,,28.09000,,
2011.9358,,,30.33000,
2011.9495,,28.60000,,
2011.9631,,,31.10000,
2011.9765,,31.21000,,
2011.9902,,,30.68000,
2012.0037,,28.36000,,
2012.0173,,,32.82000,
2012.0309,,29.28000,,
2012.0445,,,32.57000,
2012.0580,,30.98000,,
2012.0716,,,33.99000,
2012.0849,,31.63000,,
2012.0987,,,32.36000,
2012.1119,,31.71000,,
2012.1258,,,33.78000,
2012.1270,,30.92000,,
2012.1531,,,31.79000,
2012.1672,,28.24000,,
2012.1802,,,31.08000,
2012.2073,,,32.40000,
2012.2345,,,34.69000,
2012.2616,,,32.55000,
2012.2888,,,32.12000,
2012.3159,,,32.38000,
2012.3430,,,33.12000,
2012.3645,,36.14000,,
2012.3702,,,35.32000,
2012.3944,,33.91000,,
2012.3973,,,34.54000,
2012.4242,,36.09000,,
2012.4245,,,33.92000,
2012.4517,,,37.54000,
2012.4540,,38.32000,,
2012.4745,,35.50000,,
2012.4788,,,35.96000,
2012.4949,,36.96000,,
2012.5060,,,35.55000,
2012.5247,,37.65000,,
2012.5331,,,38.80000,
2012.5546,,40.37000,,
2012.5603,,,40.04000,
2012.5844,,37.84000,,
2012.5874,,,37.99000,
2012.6048,,40.48000,,
2012.6145,,,37.51000,
2012.6252,,36.14000,,
2012.6417,,,33.56000,
2012.6552,,35.63000,,
2012.6688,,,36.25000,
2012.6849,,35.94000,,
2012.6961,,,35.22000,
2012.7147,,37.57000,,
2012.7232,,,38.69000,
2012.7350,,36.30000,,
2012.7503,,,38.61000,
2012.7555,,39.05000,,
2012.7775,,,40.03000,
2012.7852,,38.19000,,
2012.8046,,,37.28000,
2012.8151,,36.43000,,
2012.8318,,,36.68000,
2012.8355,,37.34000,,
2012.8559,,40.56000,,
2012.8589,,,38.60000,
2012.8858,,39.92000,,
2012.8861,,,38.81000,
2012.9132,,,37.44000,
2012.9156,,37.44000,,
2012.9404,,,40.43000,
2012.9454,,38.31000,,
2012.9658,,35.08000,,
2012.9675,,,37.59000,
2012.9862,,35.59000,,
2012.9946,,,38.47000,
2013.0162,,39.38000,,
2013.0218,,,38.60000,
2013.0459,,38.06000,,
2013.0489,,,38.63000,
2013.0758,,42.40000,,
2013.0761,,,40.83000,
2013.0961,,39.92000,,
2013.1031,,,40.07000,
2013.1167,,40.64000,,
2013.1304,,,37.58000,
2013.1464,,39.56000,,
2013.1575,,,39.36000,
2013.1846,,,40.94000,
2013.2118,,,39.75000,
2013.2196,,37.15000,,
2013.2265,,38.70000,,
2013.2469,,39.93000,,
2013.2765,,36.68000,,
2013.2933,,,37.66000,
2013.3066,,34.12000,,
2013.3204,,,40.32000,
2013.3269,,35.10000,,
2013.3473,,41.58000,,
2013.3475,,,40.66000,
2013.3747,,,38.55000,
2013.3771,,41.28000,,
2013.4018,,,37.84000,
2013.4070,,39.82000,,
2013.4290,,,37.71000,
2013.4368,,35.54000,,
2013.4561,,,36.40000,
2013.4572,,31.79000,,
2013.4833,,,37.88000,
2013.5104,,,36.83000,
2013.5376,,,36.54000,
2013.5648,,,38.04000,
2013.5919,,,37.77000,
2013.6190,,,33.47000,
2013.6462,,,33.53000,
2013.6696,,,37.20000,
2013.7071,,,33.03000,
2013.7276,,,34.92000,
2013.7548,,,36.09000,
2013.7819,,,36.56000,
2013.8091,,,39.68000,
2013.8362,,,41.13000,
2013.8634,,,39.20000,
2013.8905,,,38.35000,
2013.9177,,,37.51000,
2013.9448,,,35.11000,
2013.9720,,,37.09000,
2013.9992,,,38.47000,
2014.0263,,,38.38000,
2014.0534,,,38.49000,
2014.0806,,,36.56000,
2014.1077,,,38.58000,
2014.1349,,,41.17000,
2014.1620,,,40.93000,
2014.1891,,,41.29000,
2014.2163,,,40.10000,
2014.2435,,,39.88000,
2014.2705,,,40.34000,
2014.2978,,,40.51000,
2014.3249,,,38.26000,
2014.3520,,,37.99000,
2014.3791,,,38.17000,
2014.4063,,,39.15000,
2014.4334,,,38.19000,
2014.4606,,,40.34000,
2014.4878,,,41.78000,
2014.5149,,,42.60000,
2014.5421,,,42.17000,
2014.5692,,,39.24000,
2014.5964,,,41.14000,
2014.6235,,,42.73000,
2014.6507,,,42.99000,
2014.6777,,,42.50000,
2014.7050,,,42.12000,
2014.7321,,,39.27000,
2014.7593,,,41.38000,
2014.7864,,,44.71000,
2014.8136,,,44.28000,
2014.8407,,,41.69000,
2014.8679,,,41.71000,
2014.8950,,,38.29000,
2014.9222,,,39.68000,
2014.9493,,,48.00000,
2014.9776,,,45.54000,
2015.0036,,,41.65000,
2015.0308,,,44.86000,
2015.0579,,,44.74000,
2015.0850,,,46.69000,
2015.1122,,,47.19000,
2015.1394,,,49.35000,
2015.1664,,,48.39000,
2015.1936,,,47.05000,
2015.2207,,,46.75000,
2015.2479,,,48.02000,
2015.2750,,,49.18000,
2015.3023,,,48.55000,
2015.3293,,,48.00000,
2015.3565,,,46.83000,
2015.3837,,,45.29000,
2015.4108,,,47.55000,
2015.4380,,,48.66000,
2015.4650,,,49.28000,
2015.4923,,,50.19000,
2015.5194,,,48.96000,
2015.5465,,,49.20000,
2015.5736,,,49.14000,
2015.6009,,,50.81000,
2015.6280,,,49.40000,
2015.6551,,,53.16000,
2015.6823,,,53.37000,
2015.7094,,,51.54000,
2015.7366,,,53.22000,
2015.7637,,,53.78000,
2015.7909,,,54.46000,
2015.8181,,,56.59000,
2015.8452,,,53.05000,
2015.8723,,,49.62000,
2015.8995,,,52.64000,
2015.9267,,,53.36000,
2015.9538,,,52.30000,
2015.9810,,,51.58000,
2016.0080,,,47.84000,
2016.0353,,,51.53000,
2016.0624,,,55.39000,
2016.0896,,,52.12000,
2016.1167,,,54.89000,
2016.1228,,,,52.05000
2016.1438,,,53.93000,52.20000
2016.1710,,,54.36000,53.12000
2016.1959,,,,51.32000
2016.1981,,,52.50000,
2016.2252,,,55.39000,
2016.2253,,,,55.27000
2016.2513,,,53.75000,
2016.2524,,,,53.79000
2016.2795,,,53.03000,
2016.2796,,,,53.51000
2016.3066,,,,52.56000
2016.3067,,,51.99000,
2016.3338,,,52.04000,
2016.3339,,,,51.94000
2016.3610,,,51.96000,51.92000
2016.3881,,,50.61000,51.88000
2016.4153,,,53.45000,54.66000
2016.4424,,,53.33000,
2016.4425,,,,54.40000
2016.4696,,,55.42000,55.78000
2016.4967,,,53.08000,53.43000
2016.5238,,,52.22000,
2016.5239,,,,52.63000
2016.5511,,,52.32000,52.69000
2016.5782,,,49.93000,50.71000
2016.6053,,,49.49000,49.36000
2016.6325,,,48.46000,48.47000
2016.6596,,,52.02000,
2016.6597,,,,52.15000
2016.6868,,,52.95000,51.99000
2016.7139,,,51.55000,52.29000
2016.7411,,,49.37000,50.11000
2016.7682,,,,48.45000
2016.7953,,,,50.55000
2016.8226,,,,51.23000
2016.8497,,,,52.79000
2016.8769,,,,53.20000
2016.9040,,,,56.99000
2016.9298,,,,54.82000
2016.9582,,,,52.80000
2016.9854,,,,51.65000
2017.0126,,,,52.06000
2017.0397,,,,53.14000
2017.0668,,,,51.56000
2017.0940,,,,49.99000
2017.1211,,,,50.01000
2017.1483,,,,50.96000
2017.1754,,,,52.36000
2017.2026,,,,52.46000
2017.2297,,,,53.49000
2017.2569,,,,55.31000
2017.2840,,,,53.84000
2017.3111,,,,53.29000
2017.3383,,,,52.37000
2017.3655,,,,52.25000
2017.3926,,,,49.00000
2017.4198,,,,52.56000
2017.4469,,,,51.88000
2017.4740,,,,51.62000
2017.5012,,,,52.63000
2017.5284,,,,53.59000
2017.5555,,,,53.21000
2017.5827,,,,56.90000
2017.6098,,,,55.42000
2017.6369,,,,54.43000
2017.6641,,,,54.01000
2017.6913,,,,55.76000
2017.7185,,,,55.39000
2017.7455,,,,53.27000
2017.7727,,,,52.16000
2017.7999,,,,53.72000
2017.8271,,,,55.47000
2017.8542,,,,57.29000
2017.8813,,,,57.04000
2017.9085,,,,58.27000
2017.9355,,,,57.59000
2017.9628,,,,57.83000
2017.9899,,,,55.77000
2018.0170,,,,55.76000
2018.0442,,,,55.32000
2018.0713,,,,56.71000
2018.0985,,,,57.71000
2018.1256,,,,55.60000
2018.1527,,,,54.62000
2018.1800,,,,56.50000
2018.2070,,,,57.18000
2018.2342,,,,56.21000
2018.2614,,,,54.63000
2018.2886,,,,54.36000
2018.3156,,,,55.12000
2018.3428,,,,56.40000
2018.3699,,,,56.48000
2018.3971,,,,55.11000
2018.4242,,,,55.76000
2018.4513,,,,55.15000
2018.4786,,,,55.15000
2018.5057,,,,55.73000
2018.5328,,,,58.35000
2018.5600,,,,58.42000
2018.5871,,,,57.28000
2018.6144,,,,56.07000
2018.6415,,,,56.67000
2018.6686,,,,57.46000
2018.6958,,,,59.64000
2018.7229,,,,59.00000
2018.7501,,,,60.92000
2018.7772,,,,58.28000
2018.8044,,,,59.30000
2018.8315,,,,61.71000
2018.8586,,,,60.09000
2018.8858,,,,59.60000
2018.9129,,,,58.26000
2018.9401,,,,57.91000
2018.9673,,,,57.95000
2018.9944,,,,59.49000
2019.0215,,,,58.96000
2019.0486,,,,64.50000
2019.0758,,,,60.86000
2019.1030,,,,62.32000
2019.1301,,,,60.98000
2019.1463,,,,61.44000
2019.1877,,,,62.36000
2019.2115,,,,65.00000
2019.2387,,,,63.03000
2019.2596,,,,60.92000
2019.2930,,,,60.68000
2019.3202,,,,63.45000
2019.3474,,,,65.63000
2019.3744,,,,63.51000
2019.4016,,,,61.83000
2019.4287,,,,60.25000
2019.4559,,,,64.02000
2019.4830,,,,64.18000
2019.5102,,,,65.91000
2019.5374,,,,64.59000
2019.5644,,,,63.54000
2019.5917,,,,62.66000
2019.6187,,,,65.53000
2019.6459,,,,67.32000
2019.6731,,,,66.12000
2019.7001,,,,65.33000
2019.7273,,,,64.92000
2019.7545,,,,62.69000
2019.7817,,,,64.11000
2019.8088,,,,64.09000
2019.8360,,,,63.37000
2019.8631,,,,67.10000
2019.8903,,,,65.06000
2019.9174,,,,64.16000
2019.9446,,,,65.93000
2019.9717,,,,64.77000
2019.9988,,,,65.81000
2020.0260,,,,63.06000
2020.0531,,,,60.97000
2020.0749,,,,62.43000
2020.1118,,,,67.22000
2020.1346,,,,65.96000
2020.1617,,,,64.13000
2020.1889,,,,65.97000
2020.2160,,,,62.53000
2020.2432,,,,64.05000
2020.2703,,,,65.67000
2020.2975,,,,64.01000
2020.3247,,,,64.28000
2020.3518,,,,65.76000
2020.3788,,,,65.23000
2020.4061,,,,66.14000
2020.4332,,,,66.54000
2020.4595,,,,64.19000
2020.4873,,,,67.01000
2020.5147,,,,66.50000
2020.5296,,,,72.55000
